Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Mobile Loaves and Fishes - Community First Village,78724.0,2020-08-25,97,"9301 HOG EYE RD AUSTIN, TX 78724 ",11845561,Routine Inspection
Asia Cafe,78759.0,2020-08-25,86,"8650 SPICEWOOD SPRINGS RD AUSTIN, TX 78759 ",11219982,Routine Inspection
Hi Wings,78757.0,2020-08-25,91,"2525 W ANDERSON LN AUSTIN, TX 78757 ",11834180,Routine Inspection
PF - Al Zaytoon,78660.0,2020-08-25,91,"616 FM 685 RD PFLUGERVILLE, TX 78660 ",12186655,Routine Inspection
LW - Metro Food Mart,78734.0,2020-08-25,85,"903 S FM 620 RD LAKEWAY, TX 78734",2802530,Routine Inspection
Taco-Mex,78722.0,2020-08-25,87,"2611 MANOR RD AUSTIN, TX 78722 ",10265426,Routine Inspection
Thundercloud Subs ,78756.0,2020-08-25,96,"5401 BURNET RD AUSTIN, TX 78756 ",2800023,Routine Inspection
OOB - Cava,78705.0,2020-08-25,93,"2426 GUADALUPE ST AUSTIN, TX 78705 ",11960177,Routine Inspection
Subway ,78757.0,2020-08-25,93,"7711 BURNET RD AUSTIN, TX 78757 ",12022069,Routine Inspection
BC - Plate By Dzintra,78738.0,2020-08-25,86,"12823 SHOPS PKWY BEE CAVE, TX 78738 ",11868163,Routine Inspection
Roppolos Pizzeria Northside,78705.0,2020-08-25,85,"2604 GUADALUPE ST AUSTIN, TX 78705 ",12185737,Routine Inspection
Airport Xpress,78617.0,2020-08-25,90,"2777 E SH AUSTIN, TX 78617",11765624,Routine Inspection
Subway,78731.0,2020-08-25,90,"8023 MESA DR AUSTIN, TX 78731 ",2801212,Routine Inspection
Tokyo Gardens Catering,78751.0,2020-08-25,100,"1000 E 41ST ST AUSTIN, TX 78751 ",2802167,Routine Inspection
PF - Pita-Shack Baiti Food,78660.0,2020-08-25,82,"616 FM PFLUGERVILLE, TX 78660",12392594,Routine Inspection
Dobie Center - UTA,78705.0,2020-08-25,91,"2021 GUADALUPE ST AUSTIN, TX 78705 ",11390325,Routine Inspection
CVS Pharmacy ,78717.0,2020-08-25,100,"10550 W PARMER LN AUSTIN, TX 78717 ",10002488,Routine Inspection
Harmony Science Academy (Austin),78717.0,2020-08-25,99,"13415 N FM 620 RD NB AUSTIN, TX 78717 ",10655854,Routine Inspection
Mi Pueblo Meat Market,78724.0,2020-08-25,84,"6575 DECKER LN AUSTIN, TX 78724 ",10290366,Routine Inspection
Congress Ave Grocery,78701.0,2020-08-25,98,"227 CONGRESS AVE AUSTIN, TX 78701 ",10405942,Routine Inspection
Sunrise Mini Mart #9,78729.0,2020-08-25,92,"8925 ANDERSON MILL RD AUSTIN, TX 78729 ",10553299,Routine Inspection
TSO Delivery,78759.0,2020-08-25,96,"9333 RESEARCH BLVD AUSTIN, TX 78759 ",12186113,Routine Inspection
Rundberg Grocery,78753.0,2020-08-25,91,"310 E RUNDBERG LN AUSTIN, TX 78753 ",2804007,Routine Inspection
La Tapatia,78750.0,2020-08-25,76,"13450 N US 183 HWY AUSTIN, TX 78750 ",12186218,Routine Inspection
Texas Food Mart,78744.0,2020-08-25,96,"7612 BLUFF SPRINGS RD AUSTIN, TX 78744 ",2803914,Routine Inspection
21st St. College House,78705.0,2020-08-25,91,"707 W 21ST ST AUSTIN, TX 78705 ",2800407,Routine Inspection
PF - Chili's Grill & Bar,78660.0,2020-08-25,87,"18901 LIMESTONE COMMERCIAL DR PFLUGERVILLE, TX 78660 ",12392336,Routine Inspection
Chili's Grill and Bar,78752.0,2020-08-25,97,"6619 N IH AUSTIN, TX 78752",10007391,Routine Inspection
Waterloo Ice House,78749.0,2020-08-25,82,"9600 ESCARPMENT BLVD AUSTIN, TX 78749 ",10005135,Routine Inspection
TLV,78701.0,2020-08-25,97,"111 CONGRESS AVE AUSTIN, TX 78701 ",12130914,Routine Inspection
"Juiceland Shady Hollow, LLC",78748.0,2020-08-25,94,"9901 BRODIE LN AUSTIN, TX 78748 ",11202972,Routine Inspection
COTA - Cafe Paddocks,78617.0,2020-08-25,93,"9201 CIRCUIT OF THE AMERICAS BLVD AUSTIN, TX 78617 ",11229021,Routine Inspection
J W Marriott Austin-Pool Bar/Room Svc/Exec Lounge,78701.0,2020-08-25,100,"110 E 2ND ST AUSTIN, TX 78701 ",11274932,Routine Inspection
Heart Hospital of Austin,78756.0,2020-08-25,91,"3801 N LAMAR BLVD AUSTIN, TX 78756 ",10499304,Routine Inspection
Texas Roadhouse,78729.0,2020-08-25,94,"13435 N US 183 HWY AUSTIN, TX 78729 ",12064034,Routine Inspection
Pok-E-Jo's Hancock,78751.0,2020-08-25,92,"1000 E 41ST ST AUSTIN, TX 78751 ",2803036,Routine Inspection
Kiker Elementary,78739.0,2020-08-25,99,"5913 LA CROSSE AVE AUSTIN, TX 78739 ",2800126,Routine Inspection
J W Marriott Austin - Corner,78701.0,2020-08-25,95,"110 E 2ND ST AUSTIN, TX 78701 ",11274894,Routine Inspection
Sunrise Mini Mart,78758.0,2020-08-25,95,"1762 COLONY CREEK DR AUSTIN, TX 78758 ",2803811,Routine Inspection
Austin Transitional Center,78617.0,2020-08-25,100,"3154 E SH AUSTIN, TX 78617",10402997,Routine Inspection
Quality Inn & Suites,78753.0,2020-08-25,96,"7928 GESSNER DR AUSTIN, TX 78753 ",11850382,Routine Inspection
Trader Joe's ,78759.0,2020-08-25,98,"9722 GREAT HILLS TRL AUSTIN, TX 78759 ",11146920,Routine Inspection
Donut & Kolache Express,78750.0,2020-08-25,62,"13450 N US 183 HWY AUSTIN, TX 78750 ",12186064,Routine Inspection
Papa Murphy's Pizza,78750.0,2020-08-25,91,"12856 N US 183 HWY AUSTIN, TX 78750 ",11233999,Routine Inspection
La Mexicana Supermercado-Meat Counter,78724.0,2020-08-24,87,"14236 FM 969 RD AUSTIN, TX 78724 ",11248209,Routine Inspection
Red Lobster # 0095,78752.0,2020-08-24,91,"109 W ANDERSON LN AUSTIN, TX 78752 ",11183326,Routine Inspection
Target T-1953 (Starbucks),78726.0,2020-08-24,96,"11220 FM 2222 RD AUSTIN, TX 78726 ",2802524,Routine Inspection
Kool Corner,78723.0,2020-08-24,89,"6413 MANOR RD AUSTIN, TX 78723 ",11062774,Routine Inspection
La Moreliana Meat Market #2,78744.0,2020-08-24,79,"1909 E WILLIAM CANNON DR AUSTIN, TX 78744 ",11565893,Routine Inspection
CiCi's Pizza,78745.0,2020-08-24,84,"1901 W WILLIAM CANNON DR AUSTIN, TX 78745 ",10507223,Routine Inspection
Hopdoddy Burger Bar,78704.0,2020-08-24,97,"1400 S CONGRESS AVE AUSTIN, TX 78704 ",10498758,Routine Inspection
Marco's Pizza,78717.0,2020-08-24,99,"10019 W PARMER LN AUSTIN, TX 78717 ",12128276,Routine Inspection
ZZa Pizza + Salad,78738.0,2020-08-24,97,"15511 W SH BEE CAVE, TX 78738",12186387,Routine Inspection
Guero's Taco Bar,78704.0,2020-08-24,100,"1412 S CONGRESS AVE AUSTIN, TX 78704 ",2800979,Routine Inspection
Raggedy Anne's,78728.0,2020-08-24,94,"2113 W WELLS BRANCH PKWY AUSTIN, TX 78728 ",2800955,Routine Inspection
Barton Creek Market,78735.0,2020-08-24,73,"2700 BARTON CREEK BLVD AUSTIN, TX 78735 ",10368062,Routine Inspection
Sage Recovery Villa,78653.0,2020-08-24,96,"7201 GILBERT RD AUSTIN, TX 78653 ",11914205,Routine Inspection
OOB - Desi Meat Market,78749.0,2020-08-24,75,"4404 W WILLIAM CANNON DR AUSTIN, TX 78749 ",11745984,Routine Inspection
Target (Retail Store) T-1797,78717.0,2020-08-24,100,"10900 LAKELINE MALL DR AUSTIN, TX 78717 ",2803683,Routine Inspection
Casa Garcia # 1,78745.0,2020-08-24,82,"1901 W WILLIAM CANNON DR AUSTIN, TX 78745 ",2801537,Routine Inspection
Target (Starbucks) T-1797,78717.0,2020-08-24,93,"10900 LAKELINE MALL DR AUSTIN, TX 78717 ",2802283,Routine Inspection
Regal Gateway 16 Cinema ,78759.0,2020-08-24,100,"9700 STONELAKE BLVD AUSTIN, TX 78759 ",2801162,Routine Inspection
Einstein Bros. Bagels ,78749.0,2020-08-24,90,"6611 S MOPAC EXPY AUSTIN, TX 78749 ",11000327,Routine Inspection
El Tacorrido,78756.0,2020-08-24,79,"5303 BURNET RD AUSTIN, TX 78756 ",11922611,Routine Inspection
JJ Pickle Elementary School,78752.0,2020-08-24,100,"1101 WHEATLEY AVE AUSTIN, TX 78752 ",2801689,Routine Inspection
DFG Noodles,78722.0,2020-08-24,100,"3505 N IH AUSTIN, TX 78722",12096144,Routine Inspection
Accent Food Markets,78747.0,2020-08-24,100,"10917 S IH AUSTIN, TX 78747",11457256,Routine Inspection
P. Terry's Burger Stand,78752.0,2020-08-24,94,"5900 N LAMAR BLVD AUSTIN, TX 78752 ",11439838,Routine Inspection
Maudies at the Triangle,78751.0,2020-08-24,100,"4600 W GUADALUPE ST AUSTIN, TX 78751 ",11087283,Routine Inspection
Southwest Theaters Lake Creek 7,78729.0,2020-08-24,98,"13729 N US 183 HWY AUSTIN, TX 78729 ",11046085,Routine Inspection
Super 8 Motel,78753.0,2020-08-24,98,"8128 N IH SVRD SB AUSTIN, TX 78753",10002408,Routine Inspection
One Taco,78757.0,2020-08-24,88,"2900 W ANDERSON LN AUSTIN, TX 78757 ",11775849,Routine Inspection
Juiceland,78729.0,2020-08-24,99,"6301 W PARMER LN AUSTIN, TX 78729 ",11604453,Routine Inspection
Target  (Grocery),78726.0,2020-08-24,100,"11220 FM 2222 RD AUSTIN, TX 78726 ",2802523,Routine Inspection
Hudson Meats,78704.0,2020-08-24,100,"1800 S CONGRESS AVE AUSTIN, TX 78704 ",11924576,Routine Inspection
Which Wich,78757.0,2020-08-24,87,"2525 W ANDERSON LN AUSTIN, TX 78757 ",12185885,Routine Inspection
Cherrywood,78722.0,2020-08-24,91,"1400 E 38TH HALF ST AUSTIN, TX 78722 ",2802807,Routine Inspection
"Ken's Subs, Tacos and More",78754.0,2020-08-24,92,"9408 DESSAU RD AUSTIN, TX 78754 ",11964908,Routine Inspection
Bright Horizons,78749.0,2020-08-24,96,"6111 DAVIS LN AUSTIN, TX 78749 ",2801471,Routine Inspection
Super Bowl,78745.0,2020-08-24,72,"719 W WILLIAM CANNON DR AUSTIN, TX 78745 ",10950236,Routine Inspection
Dollar Tree # 3211,78729.0,2020-08-24,96,"13729 N US 183 HWY AUSTIN, TX 78729 ",11127582,Routine Inspection
Hyde Park Baptist High School,78759.0,2020-08-24,100,"11400 N MOPAC EXPY AUSTIN, TX 78759 ",10362953,Routine Inspection
Abiding Love Lutheran Child,78749.0,2020-08-24,99,"4612 CONVICT HILL RD AUSTIN, TX 78749 ",2800947,Routine Inspection
El Tacorrido,78704.0,2020-08-24,92,"2316 S 1ST ST AUSTIN, TX 78704 ",11074173,Routine Inspection
Bamboo Bistro,78745.0,2020-08-24,78,"6818 WEST GATE BLVD AUSTIN, TX 78745 ",11047442,Routine Inspection
Panera Bread,78717.0,2020-08-24,91,"10900 LAKELINE MALL DR BLDG J AUSTIN, TX 78717 ",10354368,Routine Inspection
Huckleberry Hospitality,78745.0,2020-08-21,100,"1606 W STASSNEY LN AUSTIN, TX 78745 ",12185683,Routine Inspection
Papa Murphy's Pizza,78758.0,2020-08-21,92,"12407 N MOPAC EXPY AUSTIN, TX 78758 ",11233972,Routine Inspection
Cinemark ,78748.0,2020-08-21,95,"9900 S IH AUSTIN, TX 78748",10031108,Routine Inspection
Baskin Robbins,78758.0,2020-08-21,95,"12407 N MOPAC EXPY AUSTIN, TX 78758 ",2802274,Routine Inspection
Maudie's Cafe,78703.0,2020-08-21,84,"2608 W 7TH ST AUSTIN, TX 78703 ",2800383,Routine Inspection
Firefly Sushi,78745.0,2020-08-21,100,"901 W BEN WHITE BLVD AUSTIN, TX 78745 ",11997321,Routine Inspection
Michi Ramen,78704.0,2020-08-21,93,"3005 S LAMAR BLVD AUSTIN, TX 78704 ",11353668,Routine Inspection
MN - 10555 Manor,78653.0,2020-08-21,80,"11016 E US 290 HWY MANOR, TX 78653 ",10752569,Routine Inspection
MN - Manor Senior High School,78653.0,2020-08-21,98,"14832 N FM 973 RD MANOR, TX 78653 ",11999232,Routine Inspection
Capital City Kids Daycare,78754.0,2020-08-21,95,"13107 DESSAU RD AUSTIN, TX 78754 ",2802540,Routine Inspection
Angels Care & Learning Center,78745.0,2020-08-21,94,"7806 S 1ST ST AUSTIN, TX 78745 ",12041876,Routine Inspection
Austins Pizza,78733.0,2020-08-21,90,"1705 N CUERNAVACA DR AUSTIN, TX 78733 ",11120698,Routine Inspection
Curcuma,78745.0,2020-08-21,100,"1606 W STASSNEY LN AUSTIN, TX 78745 ",11743732,Routine Inspection
Texas Roadhouse,78748.0,2020-08-21,84,"9300 S IH AUSTIN, TX 78748",12042010,Routine Inspection
Mangia Pizza,78758.0,2020-08-21,83,"12001 BURNET RD AUSTIN, TX 78758 ",11172952,Routine Inspection
Mr. Gatti's Delivery ,78748.0,2020-08-21,95,"12110 MANCHACA RD AUSTIN, TX 78748 ",2801608,Routine Inspection
McDonald's Restaurant at North Lamar,78753.0,2020-08-21,96,"9422 N LAMAR BLVD AUSTIN, TX 78753 ",11348389,Routine Inspection
P. Terry's Burger Stand,78758.0,2020-08-21,90,"12301 N MOPAC EXPY AUSTIN, TX 78758 ",10970925,Routine Inspection
Paco's Tacos,78723.0,2020-08-21,85,"1304 E 51ST ST AUSTIN, TX 78723 ",10470316,Routine Inspection
MN - Manor New Tech High School,78653.0,2020-08-21,100,"10323 E US 290 HWY MANOR, TX 78653 ",10018050,Routine Inspection
MN - Manor New Tech Middle School,78653.0,2020-08-21,97,"12116 JOYCE TURNER DR MANOR, TX 78653 ",11759415,Routine Inspection
Circle K Store ,78617.0,2020-08-21,88,"2475 E SH AUSTIN, TX 78617",10762466,Routine Inspection
St David's South Hosp (Columbia),78745.0,2020-08-21,91,"901 W BEN WHITE BLVD AUSTIN, TX 78745 ",2800266,Routine Inspection
Subway,78753.0,2020-08-21,100,"9300 N LAMAR BLVD AUSTIN, TX 78753 ",11018773,Routine Inspection
Whataburger ,78729.0,2020-08-21,100,"13201 N FM 620 RD AUSTIN, TX 78729 ",2801398,Routine Inspection
MN - Lagos Elementary,78653.0,2020-08-21,97,"11817 MURCHISON ST MANOR, TX 78653 ",11759428,Routine Inspection
Dollar Tree ,78723.0,2020-08-21,92,"7112 ED BLUESTEIN BLVD AUSTIN, TX 78723 ",11580554,Routine Inspection
Lavaca South Lamar,78704.0,2020-08-21,94,"3121 S LAMAR BLVD AUSTIN, TX 78704 ",11627937,Routine Inspection
Bill Miller's Bar-B-Q,78748.0,2020-08-21,87,"136 W SLAUGHTER LN AUSTIN, TX 78748 ",2802445,Routine Inspection
Mi Casa Market #1,78753.0,2020-08-21,88,"11700 DESSAU RD AUSTIN, TX 78753 ",11689275,Routine Inspection
Jack in the Box ,78752.0,2020-08-21,91,"6419 AIRPORT BLVD AUSTIN, TX 78752 ",10789679,Routine Inspection
Courtyard Austin South,78744.0,2020-08-21,96,"4533 S IH SVRD NB AUSTIN, TX 78744",12392467,Routine Inspection
McDonalds,78751.0,2020-08-21,99,"5516 N LAMAR BLVD AUSTIN, TX 78751 ",2801787,Routine Inspection
PF - Panda Express # 1872,78660.0,2020-08-20,84,"18600 LIMESTONE COMMERCIAL DR PFLUGERVILLE, TX 78660 ",12392990,Routine Inspection
Domino's,78705.0,2020-08-20,97,"1900 GUADALUPE ST AUSTIN, TX 78705 ",12186099,Routine Inspection
Seton Administration Building,78723.0,2020-08-20,99,"1345 PHILOMENA ST AUSTIN, TX 78723 ",10322560,Routine Inspection
Homewood Suites,78701.0,2020-08-20,100,"78 N IH AUSTIN, TX 78701",12096735,Routine Inspection
BC - Bon Japanese Cuisine,78738.0,2020-08-20,93,"3500 S FM 620 RD BEE CAVE, TX 78738 ",11860342,Routine Inspection
TownPlace Suites Austin North/Lakeline,78717.0,2020-08-20,100,"13501 LYNDHURST ST AUSTIN, TX 78717 ",11898857,Routine Inspection
Pearl Street Co-Op,78705.0,2020-08-20,97,"2000 PEARL ST AUSTIN, TX 78705 ",2800409,Routine Inspection
Onion Creek Texaco,78747.0,2020-08-20,100,"11031 S IH AUSTIN, TX 78747",10082729,Follow-Up Inspection
PF - Starbucks Coffee ,78660.0,2020-08-20,99,"2604 W PECAN ST STE B PFLUGERVILLE, TX 78660 ",12392521,Routine Inspection
MN - Manor Elementary School,78653.0,2020-08-20,97,"12904 GREGG MANOR RD MANOR, TX 78653 ",10002011,Routine Inspection
Bert's BBQ,78731.0,2020-08-20,94,"3563 FAR WEST BLVD AUSTIN, TX 78731 ",2800469,Routine Inspection
PF- El Taquito,78660.0,2020-08-20,72,"20007 FM 685 RD PFLUGERVILLE, TX 78660 ",12186636,Routine Inspection
Panda Express,78726.0,2020-08-20,97,"11521 N FM 620 RD AUSTIN, TX 78726 ",2802514,Routine Inspection
Southside Pizza,78704.0,2020-08-20,96,"2206 S CONGRESS AVE AUSTIN, TX 78704 ",2803004,Routine Inspection
MN - Manor High School Cafeteria,78653.0,2020-08-20,99,"12700 GREGG MANOR RD MANOR, TX 78653 ",2801408,Routine Inspection
Roaring Fork,78759.0,2020-08-20,94,"10850 STONELAKE BLVD AUSTIN, TX 78759 ",10229994,Routine Inspection
"PF - Children's Courtyard, The",78664.0,2020-08-20,94,"1308 PICADILLY DR PFLUGERVILLE, TX 78664 ",12392386,Routine Inspection
Moonie's Burger House,78758.0,2020-08-20,82,"12001 BURNET RD AUSTIN, TX 78758 ",11868806,Routine Inspection
Jo's Hot Coffee Good Food,78704.0,2020-08-20,100,"1300 S CONGRESS AVE AUSTIN, TX 78704 ",12158721,Routine Inspection
"Meteor, The",78704.0,2020-08-20,96,"2110 S CONGRESS AVE AUSTIN, TX 78704 ",12186126,Routine Inspection
Frog & the Bull,78732.0,2020-08-20,95,"4300 N QUINLAN PARK RD AUSTIN, TX 78732 ",12186253,Routine Inspection
PF - 7-11 Speedy Spot ,78660.0,2020-08-20,94,"17511 SCHULTZ LN PFLUGERVILLE, TX 78660 ",12392577,Routine Inspection
Seton Healthcare- Dell Children's Center,78723.0,2020-08-20,89,"4900 MUELLER BLVD AUSTIN, TX 78723 ",10029465,Routine Inspection
Domino's Pizza,78748.0,2020-08-20,96,"1807 W SLAUGHTER LN AUSTIN, TX 78748 ",10010126,Routine Inspection
Rudy's Country Store and BBQ,78726.0,2020-08-20,95,"7709 N FM 620 RD AUSTIN, TX 78726 ",2802147,Routine Inspection
Austin's Pizza,78704.0,2020-08-20,89,"1817 S LAMAR BLVD AUSTIN, TX 78704 ",12186211,Routine Inspection
Starbucks Coffee ,78705.0,2020-08-20,95,"3706 GUADALUPE ST AUSTIN, TX 78705 ",2802624,Routine Inspection
Lori's Gifts ,78723.0,2020-08-20,95,"4900 MUELLER BLVD AUSTIN, TX 78723 ",12185579,Routine Inspection
Madam Mam's Thai Cuisine,78748.0,2020-08-20,62,"9911 BRODIE LN AUSTIN, TX 78748 ",11494053,Routine Inspection
Taco Bell ,78726.0,2020-08-20,97,"7515 N FM 620 RD AUSTIN, TX 78726 ",11066752,Routine Inspection
MN - Manor Middle School,78653.0,2020-08-20,100,"12900 GREGG MANOR RD MANOR, TX 78653 ",10002549,Routine Inspection
La Hacienda Mkt #6,78744.0,2020-08-20,90,"6425 S IH AUSTIN, TX 78744",10375990,Routine Inspection
Guerrero-Thompson Elementary School,78753.0,2020-08-20,99,"102 E RUNDBERG LN AUSTIN, TX 78753 ",10991640,Routine Inspection
Don Dario's Mexican Restaurant & Cantina,78744.0,2020-08-20,73,"8801 S IH SVRD NB AUSTIN, TX 78744",10298433,Routine Inspection
Dolce Neve,78704.0,2020-08-20,100,"1713 S 1ST ST AUSTIN, TX 78704 ",11049895,Routine Inspection
OOB - Cho Sushi,78732.0,2020-08-20,85,"4300 N QUINLAN PARK RD AUSTIN, TX 78732 ",10357554,Routine Inspection
Delta Delta Delta,78705.0,2020-08-20,97,"503 W 27TH ST AUSTIN, TX 78705 ",2800349,Routine Inspection
OOB - Shop N Carry #1,78745.0,2020-08-20,84,"8422 S CONGRESS AVE AUSTIN, TX 78745 ",10550892,Routine Inspection
Crown Donuts,78750.0,2020-08-20,93,"10700 ANDERSON MILL RD AUSTIN, TX 78750 ",11108861,Routine Inspection
Chi'Lantro,78704.0,2020-08-20,99,"1509 S LAMAR BLVD AUSTIN, TX 78704 ",11248790,Routine Inspection
McDonald's # 12430,78731.0,2020-08-20,98,"5762 N MOPAC EXPY AUSTIN, TX 78731 ",12045842,Routine Inspection
Vino Vino,78751.0,2020-08-20,77,"4119 GUADALUPE ST AUSTIN, TX 78751 ",10002550,Routine Inspection
Starbucks # 20588,78704.0,2020-08-20,98,"516 W OLTORF ST AUSTIN, TX 78704 ",11583668,Routine Inspection
McBee Elementary,78758.0,2020-08-20,97,"1001 W BRAKER LN AUSTIN, TX 78758 ",2801523,Routine Inspection
SAO Coffee Shop,78723.0,2020-08-20,96,"1345 PHILOMENA ST AUSTIN, TX 78723 ",11271838,Routine Inspection
Steiner Ranch Steakhouse,78732.0,2020-08-20,89,"5424 STEINER RANCH BLVD AUSTIN, TX 78732 ",10211161,Routine Inspection
La Michoacana,78752.0,2020-08-19,94,"6908 CAMERON RD AUSTIN, TX 78752 ",2801721,Routine Inspection
La Michoacana Supermarket/Meat Market,78752.0,2020-08-19,89,"6908 CAMERON RD AUSTIN, TX 78752 ",2803774,Routine Inspection
Fast Food Store,78721.0,2020-08-19,76,"4611 E MARTIN LUTHER KING JR BLVD AUSTIN, TX 78721 ",2804099,Routine Inspection
Starbucks Coffee ,78723.0,2020-08-19,96,"1801 E 51ST ST AUSTIN, TX 78723 ",11261275,Routine Inspection
Papa John's ,78726.0,2020-08-18,95,"11521 N FM 620 RD AUSTIN, TX 78726 ",2802805,Routine Inspection
Church's Chicken Store No. 713,78723.0,2020-08-18,91,"5339 CAMERON RD AUSTIN, TX 78723 ",11843151,Routine Inspection
Residence Inn,78730.0,2020-08-18,99,"10815 FM 2222 RD AUSTIN, TX 78730 ",11605927,Routine Inspection
Colleen's Kitchen,78723.0,2020-08-18,90,"1911 ALDRICH ST AUSTIN, TX 78723 ",11837503,Routine Inspection
Eating Recovery Center of Texas,78758.0,2020-08-18,92,"12221 RENFERT WAY AUSTIN, TX 78758 ",11462776,Routine Inspection
Laxmi Farsan & Catering,78723.0,2020-08-17,92,"6305 CAMERON RD AUSTIN, TX 78723 ",11623411,Routine Inspection
Northland Shell,78731.0,2020-08-17,89,"3310 NORTHLAND DR AUSTIN, TX 78731 ",10566326,Routine Inspection
Tokyo Gardens Catering LLC,78756.0,2020-08-17,100,"5808 BURNET RD AUSTIN, TX 78756 ",10515079,Routine Inspection
Thundercloud Subs,78741.0,2020-08-17,96,"2021 E RIVERSIDE DR AUSTIN, TX 78741 ",2800456,Routine Inspection
Short Stop #2,78759.0,2020-08-17,91,"12784 N US 183 HWY AUSTIN, TX 78759 ",2800935,Routine Inspection
Best Western Plus Austin Central,78751.0,2020-08-17,100,"919 E KOENIG LN AUSTIN, TX 78751 ",11461792,Routine Inspection
OOB Sonic Drive In,78723.0,2020-08-17,87,"7112 ED BLUESTEIN BLVD AUSTIN, TX 78723 ",2800619,Routine Inspection
Pho Thai Son,78748.0,2020-08-17,84,"9500 S IH AUSTIN, TX 78748",10036105,Routine Inspection
BC - Jersey Mike's Subs,78738.0,2020-08-17,95,"4005 MARKET ST BEE CAVE, TX 78738 ",10937488,Routine Inspection
Jersey Mike's Subs,78751.0,2020-08-17,99,"4601 N LAMAR BLVD AUSTIN, TX 78751 ",11414167,Routine Inspection
Coco's Cafe,78758.0,2020-08-17,80,"8557 RESEARCH BLVD AUSTIN, TX 78758 ",2801382,Routine Inspection
El Buen Samaritano Episcopal Mission,78745.0,2020-08-17,89,"7000 WOODHUE DR AUSTIN, TX 78745 ",10524891,Routine Inspection
BC-Learn and Laugh Preschool,78738.0,2020-08-17,95,"11715 FM 2244 RD BEE CAVE, TX 78738 ",12129070,Routine Inspection
Sonic Drive In,78756.0,2020-08-17,93,"4929 BURNET RD AUSTIN, TX 78756 ",2800395,Routine Inspection
Ichiban at Austin,78757.0,2020-08-17,76,"7310 BURNET RD AUSTIN, TX 78757 ",10215188,Routine Inspection
Austin Manna Restaurant,78752.0,2020-08-17,76,"6808 N LAMAR BLVD AUSTIN, TX 78752 ",12185712,Routine Inspection
Wendy's W-102/1682,78731.0,2020-08-17,95,"3596 FAR WEST BLVD AUSTIN, TX 78731 ",11119789,Routine Inspection
Denny's # 8535,78744.0,2020-08-17,97,"7619 E BEN WHITE BLVD AUSTIN, TX 78744 ",10367570,Routine Inspection
Pho MPH,78751.0,2020-08-17,100,"4616 TRIANGLE AVE AUSTIN, TX 78751 ",12392759,Routine Inspection
Sip Saam Thai,78729.0,2020-08-17,91,"6301 W PARMER LN AUSTIN, TX 78729 ",11597842,Routine Inspection
Progressive Insurance,78744.0,2020-08-17,100,"7301 METRO CENTER DR AUSTIN, TX 78744 ",10570581,Routine Inspection
Chick-fil-A,78701.0,2020-08-17,94,"503 W MARTIN LUTHER KING JR BLVD AUSTIN, TX 78701 ",10939383,Routine Inspection
Ho Ho Chinese BBQ,78753.0,2020-08-17,73,"13000 N IH AUSTIN, TX 78753",10293083,Routine Inspection
OOB BC - Salsas Restaurant,78738.0,2020-08-17,66,"3480 S FM 620 RD BEE CAVE, TX 78738 ",11389510,Routine Inspection
"Spec's Wine, Liquor, And Fine Foods",78729.0,2020-08-17,100,"12611 HYMEADOW DR AUSTIN, TX 78729 ",12128393,Routine Inspection
Poco Loco Supermercado,78723.0,2020-08-17,75,"6305 CAMERON RD AUSTIN, TX 78723 ",12044006,Routine Inspection
Brentwood Social House,78756.0,2020-08-17,90,"1601 W KOENIG LN AUSTIN, TX 78756 ",11601318,Routine Inspection
Austin Java,78744.0,2020-08-17,100,"7701 METROPOLIS DR AUSTIN, TX 78744 ",11969087,Routine Inspection
Los Comales Taqueria,78702.0,2020-08-17,74,"2136 E 7TH ST AUSTIN, TX 78702 ",2800923,Routine Inspection
